Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,Nominees,NomineeIds,Winner,join_key,tmdb_id
73,2000,Directing,DIRECTING,DIRECTING,an0050816,Gladiator,tt0172495,"Ridley Scott","Ridley Scott",nm0000631,,gladiator,98
73,2000,Directing,DIRECTING,DIRECTING,an0050813,Traffic,tt0181865,"Steven Soderbergh","Steven Soderbergh",nm0001752,TRUE,traffic,1900
73,2000,Production,"FILM EDITING","FILM EDITING",an0050844,"Almost Famous",tt0181875,"Joe Hutshing, Saar Klein","Joe Hutshing, Saar Klein","nm0404528,nm0458964",,almostfamous,786
73,2000,Production,"FILM EDITING","FILM EDITING",an0050845,Gladiator,tt0172495,"Pietro Scalia","Pietro Scalia",nm0768817,,gladiator,98
73,2000,Production,"FILM EDITING","FILM EDITING",an0050843,Traffic,tt0181865,"Stephen Mirrione","Stephen Mirrione",nm0592537,TRUE,traffic,1900
73,2000,Production,"FILM EDITING","FILM EDITING",an0050847,"Wonder Boys",tt0185014,"Dede Allen","Dede Allen",nm0020441,,wonderboys,11004
73,2000,Title,"INTERNATIONAL FEATURE FILM","FOREIGN LANGUAGE FILM",an0347085,"Amores Perros",tt0245712,Mexico,,,,amoresperros,55
73,2000,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0050849,"The Cell",tt0209958,"Michèle Burke, Edouard Henriques","Michèle Burke, Edouard Henriques","nm0121807,nm0377667",,thecell,8843
73,2000,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0050850,"Shadow of the Vampire",tt0189998,"Ann Buchanan, Amber Sibley","Ann Buchanan, Amber Sibley","nm0117973,nm0796282",,shadowofthevampire,10873
73,2000,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0050852,Chocolat,tt0241303,"Rachel Portman","Rachel Portman",nm0006235,,chocolat,392
73,2000,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0050853,Gladiator,tt0172495,"Hans Zimmer","Hans Zimmer",nm0001877,,gladiator,98
73,2000,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0050855,"The Patriot",tt0187393,"John Williams","John Williams",nm0002354,,thepatriot,2024
73,2000,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0050859,"Meet the Parents",tt0212338,"Music and Lyric by Randy Newman","Randy Newman",nm0005271,,meettheparents,1597
73,2000,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0050857,"Dancer in the Dark",tt0168629,"Music by Björk; Lyric by Lars von Trier and Sjon Sigurdsson","Björk, Lars von Trier, Sjon Sigurdsson","nm0001951,nm0001885,nm0797604",,dancerinthedark,16
73,2000,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0050858,"The Emperor's New Groove",tt0120917,"Music by Sting and David Hartley; Lyric by Sting","Sting, David Hartley","nm0001776,nm0366817",,theemperorsnewgroove,11688
73,2000,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0050856,"Wonder Boys",tt0185014,"Music and Lyric by Bob Dylan","Bob Dylan",nm0001168,TRUE,wonderboys,11004
73,2000,Title,"BEST PICTURE","BEST PICTURE",an0050789,Chocolat,tt0241303,"David Brown, Kit Golden and Leslie Holleran, Producers","David Brown, Kit Golden, Leslie Holleran","nm0113360,nm0325455,nm0390970",,chocolat,392
73,2000,Title,"BEST PICTURE","BEST PICTURE",an0050791,"Erin Brockovich",tt0195685,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers","Danny DeVito, Michael Shamberg, Stacey Sher","nm0000362,nm0787834,nm0792049",,erinbrockovich,462
73,2000,Title,"BEST PICTURE","BEST PICTURE",an0050788,Gladiator,tt0172495,"Douglas Wick, David Franzoni and Branko Lustig, Producers","Douglas Wick, David Franzoni, Branko Lustig","nm0926824,nm0291905,nm0527322",TRUE,gladiator,98
73,2000,Title,"BEST PICTURE","BEST PICTURE",an0050792,Traffic,tt0181865,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers","Edward Zwick, Marshall Herskovitz, Laura Bickford","nm0001880,nm0380980,nm0081046",,traffic,1900
73,2000,Production,"SOUND MIXING",SOUND,an0050862,"Cast Away",tt0162222,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan","Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan","nm0858378,nm0426348,nm0762304,nm0438202",,castaway,8358
73,2000,Production,"SOUND MIXING",SOUND,an0050861,Gladiator,tt0172495,"Scott Millan, Bob Beemer, Ken Weston","Scott Millan, Bob Beemer, Ken Weston","nm0586793,nm0066446,nm0922984",TRUE,gladiator,98
73,2000,Production,"SOUND MIXING",SOUND,an0050863,"The Patriot",tt0187393,"Kevin O'Connell, Greg P. Russell, Lee Orloff","Kevin O'Connell, Greg P. Russell, Lee Orloff","nm0640114,nm0751169,nm0650090",,thepatriot,2024
73,2000,Production,"SOUND MIXING",SOUND,an0050864,"The Perfect Storm",tt0177971,"John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester","John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester","nm0718676,nm0748832,nm0132372,nm0199492",,theperfectstorm,2133
73,2000,Production,"SOUND MIXING",SOUND,an0050865,U-571,tt0141926,"Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock","Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock","nm0556541,nm0484414,nm0459662,nm0789331",,u571,3536
73,2000,Production,"SOUND EDITING","SOUND EDITING",an0050867,"Space Cowboys",tt0186566,"Alan Robert Murray, Bub Asman","Alan Robert Murray, Bub Asman","nm0614812,nm0039544",,spacecowboys,5551
73,2000,Production,"SOUND EDITING","SOUND EDITING",an0050866,U-571,tt0141926,"Jon Johnson","Jon Johnson",nm0425416,TRUE,u571,3536
73,2000,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0050868,Gladiator,tt0172495,"John Nelson, Neil Corbould, Tim Burke, Rob Harvey","John Nelson, Neil Corbould, Tim Burke, Rob Harvey","nm0625471,nm0179273,nm0121888,nm0367690",TRUE,gladiator,98
73,2000,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0050869,"Hollow Man",tt0164052,"Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks","Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks","nm0027423,nm0370960,nm0831282,nm0663012",,hollowman,9383
73,2000,Production,"VISUAL EFFECTS","VISUAL EFFECTS",an0050870,"The Perfect Storm",tt0177971,"Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti","Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti","nm0266777,nm0953464,nm0292594,nm0176408",,theperfectstorm,2133
73,2000,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay Based on Material Previously Produced or Published)",an0050819,Chocolat,tt0241303,"Screenplay by Robert Nelson Jacobs","Robert Nelson Jacobs",nm0414608,,chocolat,392
73,2000,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay Based on Material Previously Produced or Published)",an0050820,"O Brother, Where Art Thou?",tt0190590,"Written by Ethan Coen & Joel Coen","Ethan Coen, Joel Coen","nm0001053,nm0001054",,obrotherwhereartthou,134
73,2000,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay Based on Material Previously Produced or Published)",an0050818,Traffic,tt0181865,"Screenplay by Stephen Gaghan","Stephen Gaghan",nm0300866,TRUE,traffic,1900
73,2000,Writing,"WRITING (Adapted Screenplay)","WRITING (Screenplay Based on Material Previously Produced or Published)",an0050822,"Wonder Boys",tt0185014,"Screenplay by Steve Kloves","Steve Kloves",nm0460141,,wonderboys,11004
73,2000,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0050823,"Almost Famous",tt0181875,"Written by Cameron Crowe","Cameron Crowe",nm0001081,TRUE,almostfamous,786
73,2000,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0050824,"Billy Elliot",tt0249462,"Written by Lee Hall","Lee Hall",nm0355822,,billyelliot,71
73,2000,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0050825,"Erin Brockovich",tt0195685,"Written by Susannah Grant","Susannah Grant",nm0335666,,erinbrockovich,462
73,2000,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0050826,Gladiator,tt0172495,"Screenplay by David Franzoni and John Logan and William Nicholson; Story by David Franzoni","David Franzoni, John Logan, William Nicholson","nm0291905,nm0517589,nm0629933",,gladiator,98
73,2000,Writing,"WRITING (Original Screenplay)","WRITING (Screenplay Written Directly for the Screen)",an0050827,"You Can Count on Me",tt0203230,"Written by Kenneth Lonergan","Kenneth Lonergan",nm0518836,,youcancountonme,14295
74,2001,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0055384,"A Beautiful Mind",tt0268978,"Russell Crowe","Russell Crowe",nm0000128,,abeautifulmind,453
74,2001,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0055385,"I Am Sam",tt0277027,"Sean Penn","Sean Penn",nm0000576,,iamsam,10950
74,2001,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0055383,Ali,tt0248667,"Will Smith","Will Smith",nm0000226,,ali,8489
74,2001,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0055382,"Training Day",tt0139654,"Denzel Washington","Denzel Washington",nm0000243,TRUE,trainingday,2034
74,2001,Acting,"ACTOR IN A LEADING ROLE","ACTOR IN A LEADING ROLE",an0055386,"In the Bedroom",tt0247425,"Tom Wilkinson","Tom Wilkinson",nm0929489,,inthebedroom,1999
74,2001,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0055392,Iris,tt0280778,"Jim Broadbent","Jim Broadbent",nm0000980,TRUE,iris,11889
74,2001,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0055396,"Training Day",tt0139654,"Ethan Hawke","Ethan Hawke",nm0000160,,trainingday,2034
74,2001,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0055395,"Sexy Beast",tt0203119,"Ben Kingsley","Ben Kingsley",nm0001426,,sexybeast,11826
74,2001,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0055394,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Ian McKellen","Ian McKellen",nm0005212,,thelordoftheringsthefellowshipofthering,120
74,2001,Acting,"ACTOR IN A SUPPORTING ROLE","ACTOR IN A SUPPORTING ROLE",an0055393,Ali,tt0248667,"Jon Voight","Jon Voight",nm0000685,,ali,8489
74,2001,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0055387,"Monster's Ball",tt0285742,"Halle Berry","Halle Berry",nm0000932,TRUE,monstersball,1365
74,2001,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0055390,Iris,tt0280778,"Judi Dench","Judi Dench",nm0001132,,iris,11889
74,2001,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0055391,"Moulin Rouge",tt0203009,"Nicole Kidman","Nicole Kidman",nm0000173,,moulinrouge,824
74,2001,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0055389,"In the Bedroom",tt0247425,"Sissy Spacek","Sissy Spacek",nm0000651,,inthebedroom,1999
74,2001,Acting,"ACTRESS IN A LEADING ROLE","ACTRESS IN A LEADING ROLE",an0055388,"Bridget Jones's Diary",tt0243155,"Renée Zellweger","Renée Zellweger",nm0000250,,bridgetjonessdiary,634
74,2001,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0055397,"A Beautiful Mind",tt0268978,"Jennifer Connelly","Jennifer Connelly",nm0000124,TRUE,abeautifulmind,453
74,2001,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0055398,"Gosford Park",tt0280707,"Helen Mirren","Helen Mirren",nm0000545,,gosfordpark,5279
74,2001,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0055399,"Gosford Park",tt0280707,"Maggie Smith","Maggie Smith",nm0001749,,gosfordpark,5279
74,2001,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0055400,"In the Bedroom",tt0247425,"Marisa Tomei","Marisa Tomei",nm0000673,,inthebedroom,1999
74,2001,Acting,"ACTRESS IN A SUPPORTING ROLE","ACTRESS IN A SUPPORTING ROLE",an0055401,Iris,tt0280778,"Kate Winslet","Kate Winslet",nm0000701,,iris,11889
74,2001,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0055469,"Jimmy Neutron: Boy Genius",tt0268397,"Steve Oedekerk, John A. Davis","Steve Oedekerk, John A. Davis","nm0644203,nm0204884",,jimmyneutronboygenius,12589
74,2001,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0055470,"Monsters, Inc.",tt0198781,"Pete Docter, John Lasseter","Pete Docter, John Lasseter","nm0230032,nm0005124",,monstersinc,585
74,2001,Title,"ANIMATED FEATURE FILM","ANIMATED FEATURE FILM",an0055468,Shrek,tt0126029,"Aron Warner","Aron Warner",nm0912403,TRUE,shrek,808
74,2001,Production,"ART DIRECTION","ART DIRECTION",an0055419,"Gosford Park",tt0280707,"Art Direction: Stephen Altman; Set Decoration: Anna Pinnock","Stephen Altman, Anna Pinnock","nm0022939,nm0003519",,gosfordpark,5279
74,2001,Production,"ART DIRECTION","ART DIRECTION",an0055421,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Art Direction: Grant Major; Set Decoration: Dan Hennah","Grant Major, Dan Hennah","nm0538194,nm0377172",,thelordoftheringsthefellowshipofthering,120
74,2001,Production,"ART DIRECTION","ART DIRECTION",an0055417,"Moulin Rouge",tt0203009,"Art Direction: Catherine Martin; Set Decoration: Brigitte Broch","Catherine Martin, Brigitte Broch","nm0552039,nm0110488",TRUE,moulinrouge,824
74,2001,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0055423,"Black Hawk Down",tt0265086,"Slawomir Idziak","Slawomir Idziak",nm0005744,,blackhawkdown,855
74,2001,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0055422,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Andrew Lesnie","Andrew Lesnie",nm0504226,TRUE,thelordoftheringsthefellowshipofthering,120
74,2001,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0055426,"Moulin Rouge",tt0203009,"Donald M. McAlpine","Donald M. McAlpine",nm0005791,,moulinrouge,824
74,2001,Production,"COSTUME DESIGN","COSTUME DESIGN",an0055429,"Gosford Park",tt0280707,"Jenny Beavan","Jenny Beavan",nm0064746,,gosfordpark,5279
74,2001,Production,"COSTUME DESIGN","COSTUME DESIGN",an0055431,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Ngila Dickson, Richard Taylor","Ngila Dickson, Richard Taylor","nm0225699,nm0853050",,thelordoftheringsthefellowshipofthering,120
74,2001,Production,"COSTUME DESIGN","COSTUME DESIGN",an0055427,"Moulin Rouge",tt0203009,"Catherine Martin, Angus Strathie","Catherine Martin, Angus Strathie","nm0552039,nm0833572",TRUE,moulinrouge,824
74,2001,Directing,DIRECTING,DIRECTING,an0055402,"A Beautiful Mind",tt0268978,"Ron Howard","Ron Howard",nm0000165,TRUE,abeautifulmind,453
74,2001,Directing,DIRECTING,DIRECTING,an0055403,"Black Hawk Down",tt0265086,"Ridley Scott","Ridley Scott",nm0000631,,blackhawkdown,855
74,2001,Directing,DIRECTING,DIRECTING,an0055404,"Gosford Park",tt0280707,"Robert Altman","Robert Altman",nm0000265,,gosfordpark,5279
74,2001,Directing,DIRECTING,DIRECTING,an0055405,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Peter Jackson","Peter Jackson",nm0001392,,thelordoftheringsthefellowshipofthering,120
74,2001,Directing,DIRECTING,DIRECTING,an0055406,"Mulholland Drive",tt0166924,"David Lynch","David Lynch",nm0000186,,mulhollanddrive,1018
74,2001,Production,"FILM EDITING","FILM EDITING",an0055433,"A Beautiful Mind",tt0268978,"Mike Hill, Dan Hanley","Mike Hill, Dan Hanley","nm0384528,nm0360067",,abeautifulmind,453
74,2001,Production,"FILM EDITING","FILM EDITING",an0055432,"Black Hawk Down",tt0265086,"Pietro Scalia","Pietro Scalia",nm0768817,TRUE,blackhawkdown,855
74,2001,Production,"FILM EDITING","FILM EDITING",an0055434,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"John Gilbert","John Gilbert",nm0003016,,thelordoftheringsthefellowshipofthering,120
74,2001,Production,"FILM EDITING","FILM EDITING",an0055435,Memento,tt0209144,"Dody Dorn","Dody Dorn",nm0233827,,memento,77
74,2001,Production,"FILM EDITING","FILM EDITING",an0055436,"Moulin Rouge",tt0203009,"Jill Bilcock","Jill Bilcock",nm0082162,,moulinrouge,824
74,2001,Title,"INTERNATIONAL FEATURE FILM","FOREIGN LANGUAGE FILM",an0347072,Elling,tt0279064,Norway,,,,elling,6007
74,2001,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0055438,"A Beautiful Mind",tt0268978,"Greg Cannom, Colleen Callaghan","Greg Cannom, Colleen Callaghan","nm0134148,nm0130128",,abeautifulmind,453
74,2001,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0055437,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Peter Owen, Richard Taylor","Peter Owen, Richard Taylor","nm0654232,nm0853050",TRUE,thelordoftheringsthefellowshipofthering,120
74,2001,Production,"MAKEUP AND HAIRSTYLING",MAKEUP,an0055439,"Moulin Rouge",tt0203009,"Maurizio Silvi, Aldo Signoretti","Maurizio Silvi, Aldo Signoretti","nm0799198,nm0797532",,moulinrouge,824
74,2001,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0055441,"A.I. Artificial Intelligence",tt0212720,"John Williams","John Williams",nm0002354,,aiartificialintelligence,644
74,2001,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0055442,"A Beautiful Mind",tt0268978,"James Horner","James Horner",nm0000035,,abeautifulmind,453
74,2001,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0055440,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Howard Shore","Howard Shore",nm0006290,TRUE,thelordoftheringsthefellowshipofthering,120
74,2001,Music,"MUSIC (Original Score)","MUSIC (Original Score)",an0055444,"Monsters, Inc.",tt0198781,"Randy Newman","Randy Newman",nm0005271,,monstersinc,585
74,2001,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0055445,"Monsters, Inc.",tt0198781,"Music and Lyric by Randy Newman","Randy Newman",nm0005271,TRUE,monstersinc,585
74,2001,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0055447,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Music and Lyric by Enya, Nicky Ryan and Roma Ryan","Enya, Nicky Ryan, Roma Ryan","nm0258216,nm1211393,nm0752822",,thelordoftheringsthefellowshipofthering,120
74,2001,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0055448,"Pearl Harbor",tt0213149,"Music and Lyric by Diane Warren","Diane Warren",nm0005534,,pearlharbor,676
74,2001,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0055446,"Kate & Leopold",tt0035423,"Music and Lyric by Sting",Sting,nm0001776,,kateleopold,11232
74,2001,Music,"MUSIC (Original Song)","MUSIC (Original Song)",an0055449,"Vanilla Sky",tt0259711,"Music and Lyric by Paul McCartney","Paul McCartney",nm0005200,,vanillasky,1903
74,2001,Title,"BEST PICTURE","BEST PICTURE",an0055377,"A Beautiful Mind",tt0268978,"Brian Grazer and Ron Howard, Producers","Brian Grazer, Ron Howard","nm0004976,nm0000165",TRUE,abeautifulmind,453
74,2001,Title,"BEST PICTURE","BEST PICTURE",an0055378,"Gosford Park",tt0280707,"Robert Altman, Bob Balaban and David Levy, Producers","Robert Altman, Bob Balaban, David Levy","nm0000265,nm0000837,nm0506379",,gosfordpark,5279
74,2001,Title,"BEST PICTURE","BEST PICTURE",an0055379,"In the Bedroom",tt0247425,"Graham Leader, Ross Katz and Todd Field, Producers","Graham Leader, Ross Katz, Todd Field","nm0494910,nm0441839,nm0276062",,inthebedroom,1999
74,2001,Title,"BEST PICTURE","BEST PICTURE",an0055380,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers","Peter Jackson, Fran Walsh, Barrie M. Osborne","nm0001392,nm0909638,nm0651614",,thelordoftheringsthefellowshipofthering,120
74,2001,Title,"BEST PICTURE","BEST PICTURE",an0055381,"Moulin Rouge",tt0203009,"Martin Brown, Baz Luhrmann and Fred Baron, Producers","Martin Brown, Baz Luhrmann, Fred Baron","nm0114213,nm0525303,nm0056236",,moulinrouge,824
74,2001,Production,"SOUND MIXING",SOUND,an0055450,"Black Hawk Down",tt0265086,"Michael Minkler, Myron Nettinga, Chris Munro","Michael Minkler, Myron Nettinga, Chris Munro","nm0591444,nm0002383,nm0613101",TRUE,blackhawkdown,855
74,2001,Production,"SOUND MIXING",SOUND,an0055452,"The Lord of the Rings: The Fellowship of the Ring",tt0120737,"Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek","Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek","nm0102110,nm0783713,nm0187098,nm0003827",,thelordoftheringsthefellowshipofthering,120
74,2001,Production,"SOUND MIXING",SOUND,an0055453,"Moulin Rouge",tt0203009,"Andy Nelson, Anna Behlmer, Roger Savage, Guntis Sics","Andy Nelson, Anna Behlmer, Roger Savage, Guntis Sics","nm0625144,nm0066933,nm0767373,nm0796456",,moulinrouge,824
74,2001,Production,"SOUND MIXING",SOUND,an0055454,"Pearl Harbor",tt0213149,"Kevin O'Connell, Greg P. Russell, Peter J. Devlin","Kevin O'Connell, Greg P. Russell, Peter J. Devlin","nm0640114,nm0751169,nm0222818",,pearlharbor,676
